CoreNumber,ReductionMethod,ToolNumber,LithicArtifactClass,Completeness,EvidenceBipolarPercussion,TechnicalCategory,CortexArea,PlatformCortex,CortexLocation,DorsalScarCount,DorsalDirection,ArisOrientation,FlakeProfile,ProfileTwisted?,Mass,MaxLength,TechLength,MaxWidth,MaxTechWidth,MaxThickness,MidThickness,PlatformWidth,PlatformThickness,ExteriorPlatAngle,Curvature,FlakeTermination,PlatformPrep,NumberPlatformScars,DorsalPrep,PlatAbrasion,FractureInitiationPoint,PlatformDelineation,FissuringOnPlatform,MarksVentralSurface,Lipping,PlatformMorphology,EdgeDamage,DiagnosticImpactFractures,Notes
c20,bipolar,186,CompFlake,,Yes,B2,0%,YesComplete,,2,Unidirectional,,Converging,No,0.26,15,15,8.33,3.66,4.73,2.11,4.1,3.51,0,1,Feather,,0,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,HingedBulb,NoLip,OvularOrTriangular,No,,
c3,bipolar,3,Shatter,,,,100%,,,0,,,,,2.62,24.95,0,15.32,0,8.13,0,0,0,0,0,,,,,,,,,,,,,,
c3,bipolar,3,CompFlake,,Yes,B9,0%,No,,4,Subradial,,Other,No,1.42,25.13,25.1,14.97,14.93,5.99,5.99,4.53,4.08,0,0,PartialHingeOrStep,NotPrepared,,None,Yes,NotExpressed,RegCurve,None,None,NoLip,OvularOrTriangular,No,,
c3,bipolar,5,CompFlake,,Indeterminate,B6,11-40%,YesComplete,DistalRightLat,2,Unidirectional,,Paralell,No,0.15,13.25,13.24,5.63,5.59,2.75,2.11,5.38,2.69,0,0.2,Feather,,0,None,No,NotExpressed,OverhangCurveNoBreak,None,None,NoLip,OvularOrTriangular,No,,
c3,bipolar,11,FlakeFrag,Proximal,,B1,0%,No,,2,Indeterminate,,,Yes,0.45,14.54,0,11.62,8.48,4.07,0,6.19,3.45,0,0.2,,NotPrepared,,HingedRemovals,Indeterminate,NotExpressed,OverhangCurveNoBreak,None,None,LargeContinuousLip,OvularOrTriangular,No,,
c3,bipolar,12,FlakeFrag,Proximal,,Other,0%,No,,3,Unidirectional,Indeterminate,,No,0.25,6.44,0,12.87,12.86,3.93,0,5.27,3.25,0,0,,NotPrepared,,None,No,NotExpressed,RegCurve,None,None,NoLip,OvularOrTriangular,No,,
c3,bipolar,23,Shatter,,,,11-40%,,,0,,,,,1.48,16.31,0,13.46,0,8.74,0,0,0,0,0,,,,,,,,,,,,,,
c3,bipolar,23,CompFlake,,Indeterminate,B4,61-90%,YesComplete,WholeDorsal,1,Unidirectional,,Expanding,No,0.86,27.09,27.07,18.51,10.47,3.52,2.69,0,0.99,0,0,Overshoot,,0,Indeterminate,Indeterminate,Indeterminate,Indeterminate,PartialFissure,Crushing,Indeterminate,Crushed,No,,
c3,bipolar,27,FlakeFrag,Proximal,,B7,0%,YesComplete,,3,Unidirectional,Convergent,,No,0.34,13.35,0,10.55,10.55,2.15,0,5.43,2.03,0,0.3,,,0,HingedRemovals,Yes,Indeterminate,RegCurve,None,HertzianCone,NoLip,OvularOrTriangular,No,,
c3,bipolar,30,FlakeFrag,Mesial,,B1,0%,,,2,Indeterminate,,,,0.07,15.86,0,4.37,4.35,0.99,0,0,0,0,0,,,,,,,,,,,,No,,
c3,bipolar,31,CompFlake,,Yes,Other,0%,No,,4,Bidirectional,Indeterminate,Paralell,No,0.98,0,17.64,12.31,12.31,4,3.98,2.65,1.02,0,0,Axial,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,Crushing,Indeterminate,Crushed,No,,
c3,bipolar,34,Shatter,,,,0%,,,0,,,,,0.2,14.59,0,5.68,0,1.52,0,0,0,0,0,,,,,,,,,,,,,,
c3,bipolar,37,CompFlake,,Yes,B1,0%,No,,3,Bidirectional,Convergent,Converging,No,0.46,14.94,14.92,7.11,7.11,3.56,3.3,4.51,1.52,0,0,Hinge,Indeterminate,,Indeterminate,Indeterminate,NotExpressed,Indeterminate,None,None,NoLip,Crushed,No,,
c3,bipolar,38,CompFlake,,Yes,B1,0%,No,,1,Bidirectional,,Converging,No,0.4,16.93,16.94,9.86,9.19,2.98,2.78,2.45,1.02,0,0,HingeOrStep,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,HertzianCone,Indeterminate,Crushed,No,,
c3,bipolar,40,CompFlake,,Yes,B7,41-60%,YesComplete,LeftLateral,3,Bidirectional,Indeterminate,Converging,No,0.69,14.44,14.44,8.73,8.9,5.8,6,7.83,4.76,0,0,Splintered,,0,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,HingedBulb,NoLip,OvularOrTriangular,No,,
c3,bipolar,43,FlakeFrag,Distal,,B4,1-9%,,Distal,1,Indeterminate,,,,0.12,12.63,0,7.38,0,1.52,0,0,0,0,0,Overshoot,,,,,,,,,,,No,,
c3,bipolar,45,FlakeFrag,Proximal,,B1,0%,No,,1,Unidirectional,,,Yes,0.35,10.28,0,12.75,12.75,3.67,0,5.37,0.75,0,0,,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,HingedBulb,Indeterminate,Crushed,No,,
c3,bipolar,55,FlakeFrag,Proximal,,B6,41-60%,YesComplete,RightLateral,1,Unidirectional,,,No,0.4,14.16,0,8.73,8.73,3.7,0,6.07,2.99,0,0,,,0,None,No,NotExpressed,OverhangCurveNoBreak,None,None,LargeContinuousLip,OvularOrTriangular,No,,
c3,bipolar,60,FlakeFrag,Proximal,,Other,11-40%,YesComplete,Proximal,2,Indeterminate,,,No,0.16,9.91,0,7.07,3.99,4.74,0,6.88,4.19,0,0,,,0,None,No,Indeterminate,RegCurve,None,None,NoLip,OvularOrTriangular,No,,
c3,bipolar,62,FlakeFrag,Proximal,,B7,0%,No,,2,Bidirectional,,,No,1.55,21.93,0,13.24,12.63,6.76,0,6.47,10.51,0,0,,NotPrepared,,HingedRemovals,Yes,Centered,OverhangCurveNoBreak,PartialFissure,Crushing,NoLip,QuadrangularTrapezoid,No,,
c3,bipolar,72,CompFlake,,Yes,B4,1-9%,YesComplete,Distal,2,Bidirectional,,Paralell,Yes,0.49,13.86,13.86,6.38,6.56,2.61,2.08,4.88,0.63,0,0,Axial,,0,Indeterminate,Indeterminate,Indeterminate,Rectillinear,None,RipplesUndulations,NoLip,NarrowLinear,No,,
c4,bipolar,3,Shatter,,,,1-9%,,,0,,,,,1.26,23.35,0,10.42,0,6.44,0,0,0,0,0,,,,,,,,,,,,,,
c4,bipolar,4,CompFlake,,Yes,B1,0%,No,,2,Bidirectional,,Paralell,Yes,0.2,14.2,14.17,6.26,3.97,2.67,2.66,0,0,0,0,Hinge,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,ShearedBulb,NoLip,Indeterminate,No,,
c4,bipolar,8,FlakeFrag,Distal,,A2,100%,,WholeDorsal,0,Indeterminate,,,,0.2,19.89,0,9.24,0,1.8,0,0,0,0,0,Step,,,,,,,,,,,No,,
c4,bipolar,15,FlakeFrag,Proximal,,A3,11-40%,YesComplete,Proximal,4,Bidirectional,Indeterminate,,No,6.76,31.62,0,22.39,20.31,11.86,0,7.27,1.58,0,0,,,0,None,Indeterminate,Indeterminate,Indeterminate,None,RipplesUndulations,NoLip,ReducedToAnEdge,No,,
c4,bipolar,16,CompFlake,,Yes,CoreMaintenanceFlake,1-9%,YesComplete,Distal,7,Subradial,,Paralell,Yes,10.52,36.93,35.13,34.65,27.82,7.44,6.69,5.63,2.34,0,4,Axial,,0,Indeterminate,Yes,NotExpressed,RegCurve,None,RipplesUndulations,NoLip,OvularOrTriangular,No,,
c4,bipolar,23,FlakeFrag,Mesial,,B1,0%,,,1,Indeterminate,,,,0.14,9.5,0,10.77,7.68,2.1,0,0,0,0,0,,,,,,,,,,,,No,,
c4,bipolar,27,CompFlake,,Yes,B1,0%,No,,4,Bidirectional,Parallel,Converging,Yes,0.29,16.36,16.32,6.5,5.88,2.2,2.26,3.68,0.88,0,0.2,Hinge,Indeterminate,,None,No,Lateral,RegCurve,CompleteFissure,Crushing,NoLip,QuadrangularTrapezoid,No,,
c4,bipolar,38,CompFlake,,Yes,B2,1-9%,No,Distal,3,Bidirectional,Parallel,Ovoid,No,0.48,11.62,10.61,10.59,9.83,4,3.62,1.74,0.57,0,0,Axial,Indeterminate,,Indeterminate,Yes,Indeterminate,Indeterminate,None,HingedBulb,NoLip,NarrowLinear,No,,
c4,bipolar,41,FlakeFrag,Distal,,B8,61-90%,,DistalRightLat,1,Unidirectional,,,,3.13,33.66,0,14.49,0,8.81,0,0,0,0,0,Axial,,,,,,,,,,,No,,
c4,bipolar,46,CompFlake,,Yes,B1,0%,Indeterminate,,2,Bidirectional,,Converging,No,0.21,16.49,16.48,6.36,6.16,2.68,2.32,3.29,0.83,0,0,Splintered,NotPrepared,,None,Yes,Indeterminate,Indeterminate,None,ShearedBulb,NoLip,ReducedToAnEdge,No,,
c4,bipolar,49,FlakeFrag,Proximal,,B7,11-40%,YesComplete,Proximal,1,Unidirectional,,,Yes,0.51,8.59,0,15.16,15.14,4.58,0,0,0,0,0,,,0,None,Indeterminate,Indeterminate,RegCurve,None,Indeterminate,Indeterminate,QuadrangularTrapezoid,No,,
c4,bipolar,54,Shatter,,,,0%,,,0,,,,,0.22,19.08,0,7.72,0,2.12,0,0,0,0,0,,,,,,,,,,,,,,
c4,bipolar,55,CompFlake,,Indeterminate,B1,0%,No,,1,Unidirectional,,Ovoid,No,0.39,13.16,10.1,12.76,12.84,3.01,2.11,2.99,1.61,0,0,Feather,NotPrepared,,None,No,NotExpressed,RegCurve,None,None,NoLip,QuadrangularTrapezoid,No,,
c4,bipolar,56,CompFlake,,Yes,B1,0%,No,,2,Bidirectional,,Converging,No,0.14,14.45,14.45,6.23,6.22,2.34,1.87,2.73,0.67,0,0.1,Hinge,Indeterminate,,HingedRemovals,Yes,Indeterminate,Double,None,HingedBulb,NoLip,Crushed,No,,
c4,bipolar,59,CompFlake,,Yes,B1,0%,No,,4,Subradial,,Ovoid,No,1.2,16.9,0,14.96,14.95,4.73,4.73,2.44,0.62,0,0,Feather,Indeterminate,,HingedRemovals,Yes,Indeterminate,Indeterminate,PartialFissure,HingedBulb,NoLip,Crushed,No,,
c4,bipolar,61,CompFlake,,Yes,B1,0%,No,,3,Bidirectional,Parallel,Converging,No,0.25,15.68,15.61,8.43,8.44,1.96,1.9,6.25,0.6,0,0,Hinge,NotPrepared,,HingedRemovals,Yes,Indeterminate,Indeterminate,None,HertzianCone,NoLip,ReducedToAnEdge,No,,
c4,bipolar,72,FlakeFrag,Distal,,B1,0%,,,2,Unidirectional,,,,0.18,16.56,0,5.93,0,5.85,0,0,0,0,0,Feather,,,,,,,,,,,No,,
c4,bipolar,73,Shatter,,,,11-40%,,,0,,,,,0.25,14.85,0,4.58,0,5.51,0,0,0,0,0,,,,,,,,,,,,,,
c4,bipolar,77,CompFlake,,Yes,B1,0%,No,,3,Bidirectional,Indeterminate,Paralell,No,0.26,14.94,14.94,10.85,10.81,2.18,2.18,4.94,1.75,2.56,0,Hinge,NotPrepared,,None,No,Centered,OverhangCurveBreak,None,RipplesUndulations,NoLip,OvularOrTriangular,No,,
c4,bipolar,84,Shatter,,,,1-9%,,,0,,,,,0.44,15.03,0,10.26,0,3.94,0,0,0,0,0,,,,,,,,,,,,,,
c5,bipolar,13,CompFlake,,Yes,CoreMaintenanceFlake,1-9%,No,Distal,4,Bidirectional,Parallel,Paralell,Yes,0.95,21.04,21.04,9.13,8.19,5.09,3.64,6.51,4.05,0,0,Axial,NotPrepared,,None,No,Lateral,RegCurve,CompleteFissure,ShearedBulb,NoLip,OvularOrTriangular,No,,
c5,bipolar,15,CompFlake,,Indeterminate,B1,1-9%,No,Distal,1,Unidirectional,,Ovoid,No,0.54,16.85,16.81,15.83,15.82,4.35,3.7,8.57,4.3,0,0,Feather,NotPrepared,,None,Yes,Centered,RegCurve,None,RipplesUndulations,Indeterminate,QuadrangularTrapezoid,No,,
c5,bipolar,23,CompFlake,,Indeterminate,A3,91-99%,Indeterminate,WholeDorsal,2,Unidirectional,,Expanding,No,5.92,36.14,36.02,16.53,15.53,12.71,10.76,0,0,0,2.1,Bipolar,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,None,NoLip,Indeterminate,No,,
c5,bipolar,25,FlakeFrag,Proximal,,Other,11-40%,Indeterminate,RightLateral,1,Unidirectional,,,No,3.85,18.9,0,24.45,24.46,9.95,0,5.14,1.66,0,0,,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,HingedBulb,NoLip,NarrowLinear,No,,
c5,bipolar,27,Shatter,,,,91-99%,,,0,,,,,0.97,27.35,0,16.43,0,6.4,0,0,0,0,0,,,,,,,,,,,,,,
c5,bipolar,29,CompFlake,,Yes,B7,11-40%,No,LeftLateral,2,Bidirectional,,Paralell,No,0.28,16.36,16.32,8.73,8.42,2.1,1.8,2.17,1.05,0,0.3,Feather,NotPrepared,,HingedRemovals,No,Centered,RegCurve,None,HingedBulb,NoLip,OvularOrTriangular,No,,
c5,bipolar,37,FlakeFrag,Proximal,,B1,0%,No,,2,Unidirectional,,,No,0.18,7.91,0,9.49,9.03,3.04,0,5.88,2.77,0,0,,NotPrepared,,None,Yes,NotExpressed,OverhangCurveNoBreak,None,RipplesUndulations,SmallOrPartialLip,OvularOrTriangular,No,,
c5,bipolar,42,CompFlake,,Yes,CoreMaintenanceFlake,11-40%,No,LeftLateral,5,Bidirectional,Parallel,Paralell,Yes,0.99,22.79,22.79,11.41,10.51,4.21,3.87,6.08,0.76,0,0,Bipolar,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,Crushing,Indeterminate,Crushed,No,,
c5,bipolar,44,FlakeFrag,Proximal,,B7,1-9%,No,LeftLateral,4,Bidirectional,Indeterminate,,No,1.55,17.95,0,22.46,21.61,4.99,0,3.92,1.26,0,0,,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,RipplesUndulations,Indeterminate,ReducedToAnEdge,No,,
c5,bipolar,50,CompFlake,,Yes,B1,1-9%,YesPartial,Proximal,3,Subradial,,Converging,Yes,1.28,24.68,24.66,10.45,10.45,4.49,3.1,3.99,2.27,0,0.2,Hinge,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,Indeterminate,HingedBulb,Indeterminate,Indeterminate,No,,
c5,bipolar,52,CompFlake,,Indeterminate,B7,1-9%,No,RightLateral,2,Unidirectional,,Ovoid,No,0.93,20.32,14.07,15.86,15.87,5.14,3.53,3.81,0.75,0,0,Axial,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,RipplesUndulations,Indeterminate,Crushed,No,,
c5,bipolar,53,FlakeFrag,Distal,,A2,100%,,WholeDorsal,0,Indeterminate,,,,0.63,11.76,0,20.34,0,3.39,0,0,0,0,0,Feather,,,,,,,,,,,No,,
c5,bipolar,54,Shatter,,,,11-40%,,,0,,,,,0.17,12.76,0,3.33,0,2.01,0,0,0,0,0,,,,,,,,,,,,,,
c5,bipolar,55,FlakeFrag,Mesial,,B1,0%,,,1,Indeterminate,,,,0.04,11.47,0,6.45,6.41,0.84,0,0,0,0,0,,,,,,,,,,,,No,,
c5,bipolar,59,FlakeFrag,Proximal,,B7,1-9%,No,LeftLateral,1,Unidirectional,,,No,0.32,8.63,0,17.58,17.56,2.51,0,2.51,0.47,0,0,,Indeterminate,,Indeterminate,Indeterminate,Centered,Indeterminate,None,RipplesUndulations,Indeterminate,ReducedToAnEdge,No,,
c5,bipolar,62,FlakeFrag,Proximal,,B1,0%,No,,0,Indeterminate,,,No,0.35,11.44,0,9.24,9.21,2.1,0,1.41,0.67,0,0,,NotPrepared,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,ErrailuerScar,Indeterminate,ReducedToAnEdge,No,,
c5,bipolar,67,CompFlake,,Yes,B1,0%,No,,3,Bidirectional,Convergent,Expanding,Yes,0.24,21.1,18.15,9.83,7.17,2.4,2.39,2.71,0.77,0,1.1,Feather,NotPrepared,,None,No,NotExpressed,Indeterminate,CompleteFissure,Crushing,Indeterminate,Crushed,No,,
c5,bipolar,71,CompFlake,,Indeterminate,B4,11-40%,No,Distal,1,Unidirectional,,Paralell,No,0.28,12.03,12.03,7.23,3.82,1.86,1.11,3.4,0.44,0,0.1,Axial,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,RipplesUndulations,Indeterminate,ReducedToAnEdge,No,,
c5,bipolar,74,Shatter,,,,100%,,,0,,,,,0.36,18.67,0,7.92,0,2.25,0,0,0,0,0,,,,,,,,,,,,,,
c5,bipolar,82,CompFlake,,Indeterminate,B1,1-9%,No,ProxRightLat,3,Subradial,,Paralell,No,0.19,11.1,11.1,7.85,7,1.9,1.58,4.12,1.43,0,0,Feather,NotPrepared,,None,Yes,Centered,RegCurve,None,HertzianCone,NoLip,Indeterminate,No,,
c6,bipolar,1,Shatter,,,,1-9%,,,0,,,,,7.04,21.76,0,35.63,0,9.58,0,0,0,0,0,,,,,,,,,,,,,,
c6,bipolar,1,Shatter,,,,91-99%,,,0,,,,,0.39,18.91,0,11.29,0,2.79,0,0,0,0,0,,,,,,,,,,,,,,
c6,bipolar,18,CompFlake,,Yes,B1,0%,No,,1,Unidirectional,,Paralell,No,0.11,16.33,16.32,6.46,6.37,1.18,1.21,4.59,0.54,0,0,Feather,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,RipplesUndulations,NoLip,Crushed,No,,
c6,bipolar,39,CompFlake,,Yes,B1,0%,No,,2,Unidirectional,,Paralell,Yes,0.22,19.01,19.01,7.59,5.81,2.03,1.85,2.67,0.76,0,0.6,Hinge,NotPrepared,,None,No,NotExpressed,Double,None,HingedBulb,NoLip,NarrowLinear,No,,
c6,bipolar,50,CompFlake,,Yes,CoreMaintenanceFlake,41-60%,No,Distal,2,Unidirectional,,Paralell,No,9.84,35.33,35.33,22.79,18.83,13.48,11.15,14.8,10.71,0,0,Axial,NotPrepared,,None,No,Centered,OverhangCurveBreak,PartialFissure,HingedBulb,SmallOrPartialLip,OvularOrTriangular,No,,
c6,bipolar,52,CompFlake,,Yes,B8,61-90%,No,DistalLeftLat,1,Unidirectional,,Paralell,No,1.09,23.15,21.35,16.07,16.08,3.18,3.73,4.53,0.7,0,0,Feather,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Rectillinear,None,HertzianCone,NoLip,ReducedToAnEdge,No,,
c6,bipolar,53,CompFlake,,Yes,B7,0%,No,,1,Bidirectional,,Paralell,No,0.15,11.12,11.1,7.63,7.65,1.95,1.51,5.44,2.41,0,0,Hinge,NotPrepared,,HingedRemovals,No,Lateral,RegCurve,None,None,NoLip,QuadrangularTrapezoid,No,,
c6,bipolar,56,CompFlake,,Indeterminate,B1,0%,No,,1,Unidirectional,,Paralell,Yes,0.06,10.95,10.94,9.14,9.14,1.23,1.07,2.03,0.31,0,0,Feather,NotPrepared,,None,No,Indeterminate,Indeterminate,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,
c6,bipolar,63,Shatter,,,,0%,,,0,,,,,1.41,13.33,0,19.98,0,6.03,0,0,0,0,0,,,,,,,,,,,,,,
c6,bipolar,67,Shatter,,,,1-9%,,,0,,,,,0.15,9.17,0,9.21,0,2.25,0,0,0,0,0,,,,,,,,,,,,,,
c6,bipolar,72,CompFlake,,Yes,B1,0%,No,,1,Unidirectional,,Paralell,No,0.13,11.99,12,6.42,6.44,1.88,1.89,2.03,1.34,0,0,Hinge,NotPrepared,,None,No,NotExpressed,Indeterminate,PartialFissure,Crushing,NoLip,OvularOrTriangular,No,,
c6,bipolar,86,FlakeFrag,Proximal,,Other,0%,No,,1,Unidirectional,,,No,0.48,9.24,0,17.44,17.43,3.35,0,3.49,1.6,0,0,,NotPrepared,,None,No,Lateral,Indeterminate,CompleteFissure,ShearedBulb,NoLip,NarrowLinear,No,,
c6,bipolar,102,Shatter,,,,0%,,,0,,,,,0.32,12.16,0,11.68,0,4.36,0,0,0,0,0,,,,,,,,,,,,,,
c6,bipolar,109,CompFlake,,Yes,B1,0%,No,,3,Unidirectional,Parallel,Paralell,Yes,0.43,21.42,19.55,11.59,8.81,2.05,1.66,2.06,1.03,0,0,Splintered,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,Crushing,NoLip,ReducedToAnEdge,No,,
c6,bipolar,121,Shatter,,,,0%,,,0,,,,,0.27,5.29,0,11.8,0,4.51,0,0,0,0,0,,,,,,,,,,,,,,
c6,bipolar,128,CompFlake,,Yes,B7,0%,No,,2,Unidirectional,,Paralell,No,0.45,0,16.42,5.72,5.71,5.2,3.91,5.04,5.17,0,0,Hinge,NotPrepared,,None,No,NotExpressed,Indeterminate,CompleteFissure,Crushing,NoLip,OvularOrTriangular,No,,
c6,bipolar,131,Shatter,,,,11-40%,,,0,,,,,0.23,14.24,0,7.83,0,3.65,0,0,0,0,0,,,,,,,,,,,,,,
c6,bipolar,153,FlakeFrag,Proximal,,A2,100%,No,WholeDorsal,0,Indeterminate,,,No,0.09,10.93,0,7.79,7.78,1.29,0,4.28,0.8,0,0,,NotPrepared,,None,No,NotExpressed,Double,PartialFissure,HingedBulb,NoLip,Indeterminate,No,,
c6,bipolar,159,CompFlake,,No,B1,0%,No,,2,Bidirectional,,Paralell,Yes,0.05,11.63,11.62,9.13,8.77,2.01,1.6,4.27,1.63,0,0,Splintered,NotPrepared,,None,Yes,Lateral,OverhangCurveNoBreak,None,HertzianCone,SmallOrPartialLip,OvularOrTriangular,No,,
c6,bipolar,161,CompFlake,,Yes,B3,0%,Indeterminate,,1,Bidirectional,,Paralell,No,0.43,17.45,17.43,12.08,12.06,3.04,1.5,4.22,1.35,0,0.4,Overshoot,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,HingedBulb,NoLip,Crushed,No,,
c7,bipolar,1,FlakeFrag,Proximal,,B6,11-40%,YesComplete,LeftLateral,1,Indeterminate,,,Yes,3.97,32.06,0,25.58,18.56,9.9,0,0,6.92,0,3.4,,,0,None,No,Lateral,OverhangCurveBreak,None,HingedBulb,NoLip,Indeterminate,No,,
c7,bipolar,2,CompFlake,,Yes,B2,11-40%,No,Distal,1,Indeterminate,,Expanding,No,0.82,16.07,11.17,16.8,18.04,4.88,4.89,6.6,2.18,0,0.9,Bipolar,NotPrepared,,None,No,NotExpressed,RegCurve,None,HingedBulb,NoLip,OvularOrTriangular,No,,
c7,bipolar,5,CompFlake,,Yes,A2,100%,No,WholeDorsal,0,Indeterminate,,Ovoid,No,2.25,21.22,21.19,18.65,18.42,5.03,5.21,5.51,2.01,0,0.2,Step,NotPrepared,,None,No,NotExpressed,RegCurve,None,HingedBulb,NoLip,OvularOrTriangular,No,,
c7,bipolar,6,Shatter,,,,41-60%,,,0,,,,,3.8,22.41,0,16.54,0,12.5,0,0,0,0,0,,,,,,,,,,,,,,
c7,bipolar,7,FlakeFrag,Proximal,,A2,100%,YesComplete,WholeDorsal,0,Indeterminate,,,No,1.73,15.09,0,21.55,21.53,5.26,0,4.37,2.65,0,0,,,0,None,No,Centered,OverhangCurveNoBreak,None,None,NoLip,OvularOrTriangular,No,,
c7,bipolar,8,FlakeFrag,Mesial,,Other,41-60%,,LeftLateral,1,Unidirectional,,,,2.04,18.53,0,23.25,23.53,7.27,0,0,0,0,0,,,,,,,,,,,,No,,
c7,bipolar,12,CompFlake,,Yes,CoreMaintenanceFlake,0%,No,,4,Radial,,Other,No,3.53,22.2,22.18,12.66,12,11.05,11.06,0,0,0,0,Axial,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,
c7,bipolar,13,FlakeFrag,Distal,,B3,11-40%,,LeftLateral,1,Unidirectional,,,,1.33,18.3,0,13.58,0,7.75,0,0,0,0,0,Overshoot,,,,,,,,,,,No,,
c7,bipolar,17,FlakeFrag,Distal,,B7,11-40%,,LeftLateral,1,Unidirectional,,,,0.17,16.78,0,6.5,0,1.88,0,0,0,0,1.2,Axial,,,,,,,,,,,No,,
c7,bipolar,19,FlakeFrag,Distal,,B2,1-9%,,Distal,1,Unidirectional,,,,0.19,12.39,0,8.15,0,2.59,0,0,0,0,0,Feather,,,,,,,,,,,No,,
c7,bipolar,20,CompFlake,,Yes,A2,100%,YesComplete,WholeDorsal,0,Indeterminate,,Other,Yes,0.28,11.52,8.12,17.26,17.02,4.34,2.81,10.56,3.97,0,0.5,Feather,,0,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,QuadrangularTrapezoid,No,,
c7,bipolar,21,CompFlake,,Indeterminate,A2,100%,No,WholeDorsal,0,Indeterminate,,Ovoid,No,0.29,10.65,10.61,12.99,10.68,3.98,2.7,10.95,4.12,0,0,Feather,NotPrepared,,None,No,Centered,RegCurve,None,None,SmallOrPartialLip,OvularOrTriangular,No,,
c7,bipolar,22,FlakeFrag,Proximal,,B1,0%,YesComplete,,1,Unidirectional,,,No,0.31,10.23,0,15.8,15.06,2.43,0,8.18,2.08,0,0,,,0,None,No,NotExpressed,RegCurve,None,None,NoLip,OvularOrTriangular,No,,
c7,bipolar,25,FlakeFrag,Proximal,,B1,0%,No,,2,Unidirectional,,,No,0.18,7.71,0,8.65,8.48,2.74,0,8.12,2.39,0,0,,NotPrepared,,None,No,Centered,RegCurve,None,HertzianCone,SmallOrPartialLip,QuadrangularTrapezoid,No,,
c7,bipolar,30,CompFlake,,Yes,B7,0%,No,,3,Bidirectional,Parallel,Paralell,No,0.37,17.61,15.04,9.4,8.38,2.74,2.43,4.47,1.42,0,0,Splintered,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,RipplesUndulations,Indeterminate,Crushed,No,,
c7,bipolar,33,CompFlake,,No,B1,0%,YesComplete,,2,Subradial,,Ovoid,No,0.15,11.59,11.58,12.84,8.65,1.91,1.34,4.07,1.57,0,0,Feather,,0,None,No,Centered,RegCurve,None,HingedBulb,NoLip,OvularOrTriangular,No,,
c7,bipolar,34,Shatter,,,,1-9%,,,0,,,,,0.64,19.36,0,10.2,0,6.11,0,0,0,0,0,,,,,,,,,,,,,,
c7,bipolar,38,FlakeFrag,Proximal,,B1,11-40%,YesComplete,Proximal,2,Unidirectional,,,Yes,0.42,15.71,0,15,10.93,3.84,0,13.8,2.34,0,0.2,,,0,None,No,NotExpressed,RegCurve,None,HingedBulb,NoLip,QuadrangularTrapezoid,No,,
c7,bipolar,40,CompFlake,,Yes,B7,0%,No,,1,Unidirectional,,Converging,Yes,0.24,15.52,15.48,7.28,5.82,2.76,2.82,2.65,0.63,0,0.1,Splintered,Indeterminate,,Indeterminate,Indeterminate,NotExpressed,Indeterminate,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,
c7,bipolar,43,Shatter,,,,0%,,,0,,,,,0.01,10.78,0,2.47,0,1.58,0,0,0,0,0,,,,,,,,,,,,,,
c8,bipolar,1,CompFlake,,Yes,B1,0%,No,,1.47,Indeterminate,,Other,Yes,1.47,25.05,23.04,14.42,14.42,5.69,5.69,3.3,0.44,0,0,Splintered,Indeterminate,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,CompleteFissure,ShearedBulb,Indeterminate,ReducedToAnEdge,No,,
c8,bipolar,5,Shatter,,,,100%,,,0,,,,,0.21,10.45,0,8.65,0,2.63,0,0,0,0,0,,,,,,,,,,,,,,
c8,bipolar,8,Shatter,,,,1-9%,,,0,,,,,0.52,11.35,0,11.31,0,3,0,0,0,0,0,,,,,,,,,,,,,,
