DateOfDataEntry,Flaking condition,CoreNumber,ToolNumber,QuartzGrain,QuartzGrainSize,QuartzPlane,LithicArtifactClass,Completeness,EvidenceBipolarPercussion,ReboundForce,TechnicalCategory,FlakeProfile,CortexArea,PlatformCortex,CortexLocation,DorsalScarCount,DorsalDirection,ArisOrientation,CrossSectionType,ProfileTwisted?,FlakeTermination,PlatformPrep,NumberPlatformScars,DorsalPrep,PlatAbrasion,FractureInitiationPoint,PlatformDelineation,FissuringOnPlatform,MarksVentralSurface,Lipping,PlatformMorphology,EdgeDamage,DiagnosticImpactFractures,MaxLength,TechLength,MaxWidth,MaxTechWidth,MaxThickness,MidThickness,PlatformWidth,PlatformThickness,ExteriorPlatAngle,EPACaliper,Mass,Curvature,Notes,Photograph
02.18.16,Bipolar,8,20,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,No,,,0%,No,,2,BiOrUni,Parallel,Triangular,Yes,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,0,0,0,0,2.58,0,2.83,1.44,0.56,Small,0.1,0,,Yes
02.23.16,Bipolar,1,20,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,Yes,,,0%,No,,2,Bidirectional,Indeterminate,Other,No,,NotPrepared,,None,No,NotExpressed,RegCurve,PartialFissure,Crushing,NoLip,Crushed,No,,0,0,0,0,1.99,0,5.25,1.14,0.89,Small,0.16,0,,Yes
02.23.16,Bipolar,4,20,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,A3,Parallel,91-99%,No,WholeDorsal,1,,,,No,Crushed,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,9.56,9.51,5.67,4.7,1.59,1.58,1.89,0.56,0.6,Small,0.1,0,,Yes
02.11.16,Bipolar,24,20,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Converging,0%,No,,3,BiOrUni,Parallel,Triangular,Yes,Feather,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,17.17,17.16,7.68,7.66,2.05,2.04,2.08,0.62,0.64,Small,0.26,0,prox end broke off during analysis,Yes
02.16.16,Freehand,11,20,Grain_Absent,,Plane_Present,CompFlake,Complete,No,,B1,Converging,1-9%,No,DistalRightLat,2,Unidirectional,Parallel,Other,No,Feather,NotPrepared,,None,No,Centered,RegCurve,None,HertzianCone,NoLip,OvularOrTriangular,No,,25.36,13.54,22.85,17.04,6.6,5.09,20.85,6.73,2.11,Small,3.11,0,,Yes
02.16.16,Freehand,12,20,Grain_Absent,,Plane_Present,CompFlake,Complete,No,,B1,Converging,1-9%,YesComplete,Proximal,2,Unidirectional,Parallel,Triangular,No,Axial,NotPrepared,,None,No,Centered,RegCurve,PartialFissure,Crushing,NoLip,QuadrangularTrapezoid,No,,26.17,14.21,11.98,11.92,7.18,7.18,16.73,8.25,2.25,Small,2.96,0,,Yes
02.16.16,Freehand,13,20,Grain_Present,Coarse_Grain,Plane_Present,Chunk,Fragment,No,,,,91-99%,,WholeDorsal,0,,,,No,,,,,,,,,,,,No,,31.23,0,27.47,0,23.9,0,0,0,0,Small,14.09,0,,No
02.18.16,Bipolar,6,20,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,No,B1,Converging,0%,No,,2,Unidirectional,Convergent,Triangular,Yes,Feather,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,14.99,14.96,4.42,4.41,1.82,1.8,3.63,0.63,0.69,Small,0.12,0,,Yes
02.23.16,Bipolar,2,20,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Parallel,0%,No,,2,Bidirectional,Parallel,Triangular,No,Feather,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,9.14,9.13,4.09,4.05,1.51,1.2,2.61,0.53,0.64,Small,0.05,0.02,,Yes
02.23.16,Bipolar,14,20,Grain_Present,Coarse_Grain,Plane_Present,CompFlake,Complete,Yes,Yes,A2,Converging,61-90%,No,WholeDorsal,1,,,,No,Axial,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,21.46,18.34,21.28,13.48,7.03,6.76,3.23,0.9,1.15,Small,2.52,0,,Yes
03.01.16,Freehand,4,20,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,1-9%,,Indeterminate,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.3,0,,No
03.01.16,Freehand,1,20,Grain_Absent,,Plane_Present,CompFlake,Complete,No,No,B7,Parallel,11-40%,No,Mesial,3,Unidirectional,Parallel,Trapezoidal,Yes,Bipolar,NotPrepared,,HingedRemovals,Yes,Lateral,OverhangCurveBreak,None,HertzianCone,NoLip,QuadrangularTrapezoid,No,,39.21,37.77,24.96,24.96,10.07,10.07,17.53,6.35,3.54,Small,14.03,0,,Yes
03.01.16,Freehand,14,20,Grain_Absent,,Plane_Present,CompFlake,Complete,No,No,B1,Converging,0%,YesComplete,,3,Bidirectional,Convergent,Domed,Yes,Axial,NotPrepared,,None,No,Lateral,RegCurve,PartialFissure,Crushing,NoLip,QuadrangularTrapezoid,No,,28.54,28.54,20.92,20.91,11.89,11.56,11.49,7.05,2.91,Small,5.85,0,,No
03.03.16,Freehand,5,20,Grain_Present,Coarse_Grain,Plane_Present,Chunk,Fragment,No,No,,,11-40%,,Indeterminate,0,,,,,,,,,,,,,,,,,,36.29,0,27.85,0,26.15,0,0,0,0,Small,19.28,0,,No
02.23.16,Bipolar,18,20,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B2,Expanding,41-60%,No,Distal,3,Unidirectional,Parallel,Trapezoidal,No,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,PartialFissure,Crushing,NoLip,Crushed,No,,19.8,18.09,19.55,18.16,3.76,3.76,9.16,0.4,0.82,Small,1.46,0.05,,Yes
02.25.16,Bipolar,15,20,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B4,Expanding,61-90%,No,DistalRightLat,1,,,,No,Axial,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,29.03,27.8,16.31,16.3,10.77,7.56,3.69,1.29,0.9,Small,3.85,1.4,,Yes
02.25.16,Bipolar,9,20,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,No,B1,Converging,1-9%,No,Distal,1,,,,No,Axial,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,6.56,15.97,10.03,9.81,6.04,6.04,7,4,2.83,Small,1.04,0,,Yes
02.25.16,Bipolar,11,20,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Converging,0%,No,,5,Bidirectional,Parallel,Domed,No,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,30.96,30.94,26.45,26.44,3.56,3.55,6.63,0.55,0.92,Small,2.32,1.6,,No
03.03.16,Freehand,8,20,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,11-40%,,Indeterminate,4,Subradial,Convergent,Domed,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,20.15,0,,No
03.03.16,Freehand,7,20,Grain_Absent,,Plane_Present,CompFlake,Complete,No,No,B8,Parallel,41-60%,YesPartial,DistalLeftLat,2,Subradial,Indeterminate,Trapezoidal,No,Feather,NotPrepared,,None,Yes,Lateral,OverhangCurveBreak,None,HertzianCone,NoLip,OvularOrTriangular,No,,36.05,36.04,32.54,32.51,13.44,12.19,13.23,4.58,2.74,Small,16.98,0.5,,Yes
03.04.16,Freehand,10,20,Grain_Absent,,Plane_Present,CompFlake,Complete,No,Yes,B1,Parallel,0%,YesComplete,,2,Unidirectional,Parallel,Triangular,No,Splintered,NotPrepared,,None,Yes,NotExpressed,RegCurve,None,None,NoLip,OvularOrTriangular,No,,28.88,24.72,14.21,14.2,4.86,4.82,6.02,2.16,0,Small,1.96,0,,Yes
03.01.16,Freehand,15,20,Grain_Absent,,Plane_Present,Chunk,Fragment,No,No,,,11-40%,,Indeterminate,0,,,,No,,,,,,,,,,,,No,,31.82,0,31.57,0,17.53,0,0,0,0,Small,15.68,0,,No
03.01.16,Freehand,6,20,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,No,,,1-9%,,Distal,3,BiOrUni,Indeterminate,Domed,No,Overshoot,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,12.37,0,,No
02.25.16,Bipolar,20,20,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,Yes,,,0%,No,,3,Bidirectional,Parallel,Triangular,No,,NotPrepared,,None,No,NotExpressed,RegCurve,PartialFissure,ShearedBulb,NoLip,Crushed,No,,0,0,0,0,6.56,0,5.08,4.16,1.85,Small,2.78,0,,No
02.27.16,Bipolar,12,20,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Converging,11-40%,No,LeftLateral,3,Subradial,Convergent,Triangular,Yes,Overshoot,NotPrepared,,None,No,NotExpressed,RegCurve,PartialFissure,Crushing,NoLip,Crushed,No,,30.33,30.32,21.41,17.59,8.15,7.23,3.52,3.52,0.95,Small,4.09,0,,No
02.27.16,Bipolar,13,20,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,A3,Parallel,61-90%,No,LeftLateral,2,Unidirectional,Indeterminate,Triangular,No,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,None,None,NoLip,Reducedtoanedge,No,,31.52,31.52,18.92,17.75,10.79,10.78,8.81,0.88,0.75,Small,4.52,0,,No
02.29.16,Freehand,3,20,Grain_Absent,,Plane_Present,CompFlake,Complete,No,No,A3,Expanding,61-90%,No,WholeDorsal,1,,,,No,Feather,FacetedWithBulb,1,None,Yes,Centered,OverhangCurveBreak,None,HertzianCone,NoLip,OvularOrTriangular,No,,23.52,16.19,24.68,23.46,8.52,8.52,12.92,6.02,2.39,Small,3.02,0.3,,Yes
03.01.16,Freehand,2,20,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,11-40%,,Indeterminate,3,BiOrUni,Indeterminate,Other,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.25,0,,No
03.04.16,Freehand,9,20,Grain_Absent,,Plane_Present,CompFlake,Complete,No,No,B2,Parallel,11-40%,No,Distal,2,Unidirectional,Parallel,Triangular,No,Feather,NotPrepared,,None,No,Centered,RegCurve,None,HertzianCone,NoLip,OvularOrTriangular,No,,24.19,21.77,20.46,17.15,7.18,7.06,13.28,6.13,2.04,Small,2.91,0.2,,Yes
12.21.15,Freehand,19,3,Grain_Absent,,Plane_Present,CompFlake,Complete,No,,B1,Converging,0%,YesComplete,WholeDorsal,3,Unidirectional,Convergent,Triangular,Yes,Overshoot,NotPrepared,,None,Yes,Lateral,RegCurve,PartialFissure,Crushing,NoLip,QuadrangularTrapezoid,No,,24.37,24.36,19.7,14.69,5.13,5.07,4.4,4.24,2.56,Small,1.71,1.1,,Yes
02.05.16,Freehand,18,3,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,,,,1-9%,No,DistalLeftLat,4,Subradial,Convergent,Triangular,Yes,,NotPrepared,,None,No,Lateral,RegCurve,None,HertzianCone,NoLip,OvularOrTriangular,No,,0,0,0,0,3.45,0,3.41,1.05,1.17,Small,0.45,0,,Yes
02.08.16,Freehand,16,3,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,,,,100%,,WholeDorsal,0,Indeterminate,Indeterminate,Other,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,Small,1.26,0,,Yes
02.08.16,Freehand,17,3,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,,,,1-9%,,Distal,4,Bidirectional,Parallel,Domed,No,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,2.52,0,,Yes
02.08.16,Freehand,20,3,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,,,,1-9%,,Indeterminate,3,Subradial,Convergent,Other,No,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,1.68,0,,Yes
02.09.16,Bipolar,25,3,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,,,,1-9%,,Distal,3,Bidirectional,Parallel,Triangular,,Axial,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,1.54,0,great dorsal laminar scars,Yes
02.09.16,Bipolar,23,3,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,,,,0%,,,2,BiOrUni,Parallel,Triangular,Yes,Splintered,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.88,0,,No
02.09.16,Bipolar,21,3,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,No,,,91-99%,No,WholeDorsal,1,,,,No,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,0,0,0,0,5.8,0,5.17,0.68,0.72,Small,2.13,0,,Yes
02.11.16,Bipolar,22,3,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,No,A1,Parallel,0%,No,,1,,,,No,Axial,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,17.12,17.12,12.55,11.07,4.08,2.91,4.47,0.53,0.55,Small,0.66,0,,Yes
02.11.16,Bipolar,24,3,Grain_Present,Coarse_Grain,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Parallel,0%,No,,3,Bidirectional,Parallel,Domed,No,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,21.09,17.73,12.42,12.4,3.61,3.6,6.52,0.6,0.54,Small,0.91,0.3,,Yes
02.23.16,Bipolar,1,3,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Parallel,0%,No,,2,Subradial,Indeterminate,Other,No,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,PartialFissure,Crushing,NoLip,Crushed,No,,22.9,22.89,18.74,18.91,4.02,2.44,2.41,0.45,0.8,Small,1.55,0,,Yes
02.23.16,Bipolar,4,3,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Ovoid,1-9%,No,Proximal,7,Bidirectional,Parallel,Domed,No,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,None,HingedBulb,NoLip,Crushed,No,,24.11,23.72,20.23,20.23,4.86,4.27,4.45,0.22,0.83,Small,2.52,0.3,,Yes
02.11.16,Bipolar,24,3,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,,,,1-9%,,Indeterminate,2,Indeterminate,Indeterminate,Other,Yes,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.47,0,,No
02.16.16,Freehand,11,3,Grain_Absent,,Plane_Present,Chunk,Fragment,No,,,,0%,,,0,,,,No,,,,,,,,,,,,No,,11.71,0,7.61,0,5.36,0,0,0,0,Small,0.48,0,,No
02.16.16,Freehand,12,3,Grain_Absent,,Plane_Present,CompFlake,Complete,No,,B2,Converging,11-40%,YesComplete,Distal,3,Unidirectional,Parallel,Triangular,No,Axial,NotPrepared,,None,No,Lateral,OverhangCurveBreak,None,HertzianCone,NoLip,QuadrangularTrapezoid,No,,10.31,10.16,8.26,8.17,2.72,2.72,5,1.36,1.91,Small,0.2,0,,Yes
02.16.16,Freehand,13,3,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,,,,91-99%,,WholeDorsal,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.63,0,,No
02.18.16,Bipolar,6,3,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,No,B1,Expanding,0%,No,,2,BiOrUni,Convergent,Other,Yes,Feather,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,22.82,23.02,11.62,10.79,4.99,2.5,1.94,1.38,1.35,Small,0.89,0,,Yes
02.18.16,Bipolar,8,3,Grain_Absent,,Plane_Present,Chunk,Fragment,Indeterminate,,,,41-60%,,WholeDorsal,0,,,,Yes,,,,,,,,,,,,No,,28.34,0,19.77,0,11.89,0,0,0,0,Small,4.92,0,,No
02.23.16,Bipolar,2,3,Grain_Absent,,Plane_Present,CompFlake,Complete,Indeterminate,No,B1,Parallel,0%,No,,4,Subradial,Indeterminate,Domed,Yes,Bipolar,NotPrepared,,Indeterminate,Indeterminate,Indeterminate,Indeterminate,None,None,NoLip,Crushed,No,,36.03,36.02,21.76,21.75,8.25,8.24,5.53,0.59,1.05,Small,6.17,0,,Yes
02.23.16,Bipolar,14,3,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,0%,,,1,,,,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.21,0,,No
03.01.16,Freehand,1,3,Grain_Absent,,Plane_Absent,FlakeFrag,Fragment,No,No,,,0%,,,1,,,,Yes,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.2,0,,No
03.01.16,Freehand,14,3,Grain_Absent,,Plane_Absent,FlakeFrag,Proximal,No,No,,,0%,YesComplete,,3,Subradial,Indeterminate,Domed,No,,NotPrepared,,None,No,Lateral,RegCurve,None,HertzianCone,NoLip,NarrowLinear,No,,0,0,0,0,5.51,0,5.1,1.26,2.19,Small,1.98,0,,No
03.03.16,Freehand,7,3,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,No,,,91-99%,,WholeDorsal,1,,,,No,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.38,0,,No
02.23.16,Bipolar,18,3,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,No,,,91-99%,,WholeDorsal,1,,,,No,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.12,0,,Yes
02.25.16,Bipolar,15,3,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Parallel,0%,No,,3,Bidirectional,Parallel,Triangular,No,Bipolar,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,9.75,9.72,4.96,4.95,2.3,2.3,2.64,0.74,0.65,Small,0.11,0,nice little bladelet with all the classic signs,Yes
02.25.16,Bipolar,9,3,Grain_Absent,,Plane_Present,FlakeFrag,Distal,Indeterminate,No,,,1-9%,,Distal,2,Indeterminate,Indeterminate,Other,Yes,Axial,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.62,0,,No
03.03.16,Freehand,5,3,Grain_Absent,,Plane_Present,Chunk,Fragment,No,No,,,0%,,,0,,,,No,,,,,,,,,,,,No,,8.62,0,7.8,0,6.39,0,0,0,0,Small,0.42,0,,No
03.03.16,Freehand,8,3,Grain_Present,Coarse_Grain,Plane_Present,FlakeFrag,Fragment,No,No,,,0%,,,2,BiOrUni,Parallel,Other,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.23,0,,No
02.25.16,Bipolar,11,3,Grain_Absent,,Plane_Present,FlakeFrag,Distal,Indeterminate,No,,,0%,,,1,,,,Yes,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.1,0,,No
02.29.16,Freehand,3,3,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,No,,,1-9%,,RightLateral,3,Subradial,Convergent,Domed,No,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.45,0,,No
02.29.16,Freehand,3,3,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,No,,,61-90%,,WholeDorsal,1,,,,Yes,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.07,0,,No
03.01.16,Freehand,15,3,Grain_Present,Coarse_Grain,Plane_Present,FlakeFrag,Distal,No,No,,,0%,,,3,Bidirectional,Parallel,Triangular,No,Splintered,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.29,0,,No
02.25.16,Bipolar,7,3,Grain_Absent,,Plane_Present,FlakeFrag,Distal,Indeterminate,No,,,1-9%,,Distal,2,Unidirectional,Parallel,Other,No,Bipolar,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.24,0,,No
02.25.16,Bipolar,20,3,Grain_Absent,,Plane_Absent,FlakeFrag,Distal,Indeterminate,Yes,,,0%,,,2,Bidirectional,Indeterminate,Domed,Yes,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.15,0,,No
02.25.16,Bipolar,5,3,Grain_Present,Coarse_Grain,Plane_Present,FlakeFrag,Distal,Indeterminate,No,,,0%,,,1,,,,No,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.24,0,,No
02.27.16,Bipolar,12,3,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B7,Parallel,11-40%,No,RightLateral,2,Bidirectional,Indeterminate,Other,No,Axial,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,9.01,10.21,3.97,3.97,3.92,3.92,3.76,0.49,0.56,Small,0.14,0,,No
02.27.16,Bipolar,13,3,Grain_Absent,,Plane_Present,FlakeFrag,Distal,Yes,No,,,91-99%,,WholeDorsal,0,,,,Yes,Bipolar,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.16,0,,No
03.01.16,Freehand,6,3,Grain_Absent,,Plane_Present,FlakeFrag,Distal,No,No,,,11-40%,,DistalRightLat,2,Subradial,Parallel,Triangular,Yes,Bipolar,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.22,0,,No
03.01.16,Freehand,2,3,Grain_Absent,,Plane_Present,CompFlake,Complete,No,No,B1,Ovoid,0%,No,,2,Unidirectional,Parallel,Triangular,No,Feather,NotPrepared,,None,No,Centered,RegCurve,None,HertzianCone,NoLip,Reducedtoanedge,No,,11.86,10.31,10.81,10.79,2.37,1.94,2.62,0.44,0.81,Small,0.23,0,,Yes
03.01.16,Freehand,4,3,Grain_Absent,,Plane_Present,FlakeFrag,ProxLeftLat,No,No,,,91-99%,No,WholeDorsal,1,,,,No,,NotPrepared,,None,No,Centered,RegCurve,PartialFissure,Crushing,NoLip,QuadrangularTrapezoid,No,,0,0,0,0,7.34,0,0,5.49,3.13,Small,2.71,0,,No
03.04.16,Freehand,10,3,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,No,No,,,100%,,WholeDorsal,0,Indeterminate,Indeterminate,Other,No,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.21,0,,No
03.04.16,Freehand,9,3,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,No,,,0%,No,,2,BiOrUni,Parallel,Other,No,,ResidualFacetWithoutBulb,2,None,Yes,Centered,OverhangCurveBreak,None,HertzianCone,NoLip,OvularOrTriangular,No,,0,0,0,0,2.34,0,8.02,3.21,2.11,Small,0.12,0,,Yes
12.21.15,Freehand,19,4,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,No,,A3,Parallel,0%,YesComplete,WholeDorsal,2,Unidirectional,Parallel,Triangular,No,Feather,NotPrepared,,None,Yes,Indeterminate,RegCurve,None,None,NoLip,QuadrangularTrapezoid,No,,29.14,29.11,14.43,14.41,2.84,2.5,1.46,1.14,0,Small,0.19,1.1,has same split distal term as some of the bp flakes,Yes
02.05.16,Freehand,18,4,Grain_Absent,,Plane_Present,CompFlake,Complete,No,,B1,Converging,1-9%,YesComplete,MesialLeftLat,3,Bidirectional,Parallel,Triangular,No,Axial,NotPrepared,,None,Yes,NotExpressed,OverhangCurveNoBreak,None,None,NoLip,QuadrangularTrapezoid,No,,17.7,17.68,7.55,6.73,2.28,2.69,5.65,1.63,2.27,Small,0.41,1.1,great little bladelet,Yes
02.08.16,Freehand,16,4,Grain_Present,Coarse_Grain,Plane_Present,FlakeFrag,Mesial,No,,,,0%,,,2,Unidirectional,Parallel,Triangular,,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,0.3,0,,Yes
02.08.16,Freehand,17,4,Grain_Absent,,Plane_Present,CompFlake,Complete,No,,B2,Parallel,11-40%,YesPartial,Distal,2,Unidirectional,Parallel,Other,No,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,None,None,NoLip,QuadrangularTrapezoid,No,,23.99,23.98,10.29,10.27,7.18,7.17,5.08,2.36,3.53,Small,1.58,0,,Yes
02.08.16,Freehand,20,4,Grain_Absent,,Plane_Present,Chunk,Fragment,No,,,,41-60%,,Indeterminate,0,,,,No,,,,,,,,,,,,No,,22,0,21.02,0,9.65,0,0,0,0,Small,3.27,0,,Yes
02.09.16,Bipolar,25,4,Grain_Absent,,Plane_Present,FlakeFrag,Proximal,Yes,No,,,0%,No,,2,Unidirectional,Parallel,Triangular,No,,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,0,0,0,0,3.24,0,3.65,0.2,0.96,Small,1.21,0,great bp platform in association with laminar scars,Yes
02.09.16,Bipolar,23,4,Grain_Absent,,Plane_Present,FlakeFrag,Fragment,Indeterminate,,,,0%,,,1,,,,Yes,,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,1.25,0,,No
02.09.16,Bipolar,21,4,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Ovoid,0%,YesComplete,,3,Bidirectional,Parallel,Other,No,Crushed,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,OvularOrTriangular,No,,20.37,20.36,19.73,16.59,10.46,10.44,11.2,6.83,3.55,Small,3.33,0,,Yes
02.11.16,Bipolar,22,4,Grain_Present,Coarse_Grain,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Parallel,0%,No,,2,Bidirectional,Convergent,Other,No,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,20.12,20.11,11.06,11.06,3.21,3.21,3.37,1.07,0.71,Small,0.7,0,,Yes
02.11.16,Bipolar,24,4,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B1,Parallel,0%,No,,5,Bidirectional,Parallel,Triangular,Yes,Splintered,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,ShearedBulb,NoLip,Crushed,No,,27.1,27.1,12.42,12.41,7.73,5.93,2.92,0.77,1.12,Small,1.93,0,,Yes
02.23.16,Bipolar,1,4,Grain_Absent,,Plane_Present,FlakeFrag,Distal,Yes,Yes,,,1-9%,,Distal,2,Unidirectional,Parallel,Other,No,Feather,,,,,,,,,,,No,,0,0,0,0,0,0,0,0,0,Small,1.62,0,,Yes
02.23.16,Bipolar,4,4,Grain_Absent,,Plane_Present,CompFlake,Complete,Yes,Yes,B7,Parallel,11-40%,No,RightLateral,3,Bidirectional,Parallel,Domed,Yes,Crushed,NotPrepared,,None,No,NotExpressed,RegCurve,CompleteFissure,Crushing,NoLip,Crushed,No,,20.6,20.59,13.08,13.05,7.79,7.41,6.77,0.57,0.87,Small,1.93,0,,Yes
02.16.16,Freehand,11,4,Grain_Present,Coarse_Grain,Plane_Present,CompFlake,Complete,No,,B1,Converging,11-40%,YesComplete,LeftLateral,2,Unidirectional,Indeterminate,Triangular,No,Feather,NotPrepared,,None,No,Lateral,OverhangCurveBreak,PartialFissure,Crushing,NoLip,OvularOrTriangular,No,,17.4,18.67,10.62,9.28,4.95,4.92,8.12,3.26,2.33,Small,0.77,0,quartz type seems to be from a different core,Yes
